order_id,order_date,customer_name,state,city,price,profit,quantity,category,sub_category,subcat_cost,subcat_revenue,cost_per_unit
B-25908,2018-12-12,Pradeep,Delhi,Delhi,179.00,25.00,5,Clothing,Kurti,870.00,895.00,174.00
B-25909,2018-12-13,Sujay,Madhya Pradesh,Delhi,168.00,56.00,3,Clothing,Saree,447.99,504.00,149.33
B-25909,2018-12-13,Sujay,Madhya Pradesh,Delhi,108.00,22.00,3,Electronics,Accessories,302.01,324.00,100.67
B-25909,2018-12-13,Sujay,Madhya Pradesh,Delhi,1622.00,248.00,3,Electronics,Phones,4617.99,4866.00,1539.33
B-25909,2018-12-13,Sujay,Madhya Pradesh,Delhi,323.00,122.00,5,Electronics,Phones,1493.00,1615.00,298.60
B-25909,2018-12-13,Sujay,Madhya Pradesh,Delhi,12.00,2.00,2,Clothing,Skirt,22.00,24.00,11.00
B-25910,2018-12-14,Jay,Delhi,Delhi,125.00,15.00,5,Clothing,Shirt,610.00,625.00,122.00
B-25910,2018-12-14,Jay,Delhi,Delhi,685.00,7.00,7,Clothing,Trousers,4788.00,4795.00,684.00
B-25910,2018-12-14,Jay,Delhi,Delhi,850.00,289.00,5,Electronics,Electronic Games,3961.00,4250.00,792.20
B-25910,2018-12-14,Jay,Delhi,Delhi,1622.00,-624.00,5,Furniture,Tables,8734.00,8110.00,1746.80
B-25910,2018-12-14,Jay,Delhi,Delhi,259.00,47.00,5,Clothing,Hankerchief,1248.00,1295.00,249.60
B-25910,2018-12-14,Jay,Delhi,Delhi,33.00,1.00,2,Clothing,Shirt,65.00,66.00,32.50
B-25911,2018-12-15,Phalguni,Madhya Pradesh,Bhopal,40.00,15.00,1,Clothing,Kurti,25.00,40.00,25.00
B-25912,2018-12-16,Preksha,Delhi,Delhi,102.00,11.00,6,Clothing,T-shirt,601.02,612.00,100.17
B-25913,2018-12-17,Geetanjali,Madhya Pradesh,Delhi,103.00,21.00,7,Clothing,Stole,700.00,721.00,100.00
B-25914,2018-12-18,Kajal,Delhi,Delhi,460.00,143.00,3,Furniture,Chairs,1236.99,1380.00,412.33
B-25914,2018-12-18,Kajal,Delhi,Delhi,125.00,22.00,3,Clothing,Stole,353.01,375.00,117.67
B-25915,2018-12-19,Sukruta,Punjab,Amritsar,277.00,3.00,1,Electronics,Electronic Games,274.00,277.00,274.00
B-25916,2018-12-20,Utkarsh,Gujarat,Surat,80.00,26.00,9,Clothing,Skirt,693.99,720.00,77.11
B-25917,2018-12-21,Sanjay,Maharashtra,Mumbai,100.00,12.00,2,Clothing,T-shirt,188.00,200.00,94.00
B-25918,2018-12-22,Karandeep,Madhya Pradesh,Indore,244.00,122.00,5,Furniture,Furnishings,1098.00,1220.00,219.60
B-25919,2018-12-23,Neha,Rajasthan,Udaipur,28.00,4.00,1,Clothing,T-shirt,24.00,28.00,24.00
B-25919,2018-12-23,Neha,Rajasthan,Udaipur,110.00,12.00,7,Clothing,Stole,758.03,770.00,108.29
B-25919,2018-12-23,Neha,Rajasthan,Udaipur,636.00,204.00,2,Electronics,Printers,1068.00,1272.00,534.00
B-25919,2018-12-23,Neha,Rajasthan,Udaipur,1599.00,37.00,6,Electronics,Electronic Games,9556.98,9594.00,1592.83
B-25919,2018-12-23,Neha,Rajasthan,Udaipur,977.00,244.00,7,Electronics,Phones,6594.98,6839.00,942.14
B-25920,2018-12-24,Jayanti,Uttar Pradesh,Allahabad,100.00,7.00,2,Clothing,T-shirt,193.00,200.00,96.50
B-25921,2018-12-25,Sandra,Punjab,Amritsar,170.00,19.00,5,Clothing,T-shirt,831.00,850.00,166.20
B-25921,2018-12-25,Sandra,Punjab,Amritsar,84.00,-42.00,2,Electronics,Accessories,210.00,168.00,105.00
B-25921,2018-12-25,Sandra,Punjab,Amritsar,71.00,-44.00,5,Electronics,Accessories,399.00,355.00,79.80
B-25922,2018-12-26,Akshata,Gujarat,Surat,52.00,18.00,2,Clothing,Stole,86.00,104.00,43.00
B-25923,2018-12-27,Vishakha,Maharashtra,Mumbai,226.00,58.00,3,Electronics,Accessories,620.01,678.00,206.67
B-25923,2018-12-27,Vishakha,Maharashtra,Mumbai,484.00,28.00,3,Electronics,Printers,1424.01,1452.00,474.67
B-25923,2018-12-27,Vishakha,Maharashtra,Mumbai,253.00,-11.00,1,Clothing,Trousers,264.00,253.00,264.00
B-25923,2018-12-27,Vishakha,Maharashtra,Mumbai,3873.00,891.00,6,Electronics,Phones,22347.00,23238.00,3724.50
B-25924,2018-12-28,Prajakta,Karnataka,Bangalore,148.00,54.00,2,Furniture,Chairs,242.00,296.00,121.00
B-25925,2018-12-29,Shruti,Maharashtra,Mumbai,27.00,12.00,1,Clothing,Stole,15.00,27.00,15.00
B-25925,2018-12-29,Shruti,Maharashtra,Mumbai,314.00,-41.00,3,Electronics,Electronic Games,983.01,942.00,327.67
B-25925,2018-12-29,Shruti,Maharashtra,Mumbai,1228.00,14.00,3,Furniture,Chairs,3669.99,3684.00,1223.33
B-25926,2018-12-30,Dipali,Madhya Pradesh,Indore,57.00,6.00,5,Clothing,Leggings,279.00,285.00,55.80
B-25927,2018-12-31,Shreya,Uttar Pradesh,Lucknow,200.00,7.00,4,Electronics,Electronic Games,793.00,800.00,198.25
B-25928,2019-01-01,Smriti,Bihar,Patna,25.00,10.00,1,Furniture,Furnishings,15.00,25.00,15.00
B-25928,2019-01-01,Smriti,Bihar,Patna,122.00,15.00,3,Electronics,Accessories,351.00,366.00,117.00
B-25929,2019-01-02,Girase,Kerala ,Thiruvananthapuram,1308.00,536.00,3,Furniture,Bookcases,3387.99,3924.00,1129.33
B-25929,2019-01-02,Girase,Kerala ,Thiruvananthapuram,216.00,-135.00,3,Furniture,Chairs,783.00,648.00,261.00
B-25929,2019-01-02,Girase,Kerala ,Thiruvananthapuram,154.00,-85.00,3,Furniture,Chairs,546.99,462.00,182.33
B-25930,2019-01-03,Monica,Punjab,Chandigarh,40.00,13.00,3,Clothing,T-shirt,107.01,120.00,35.67
B-25930,2019-01-03,Monica,Punjab,Chandigarh,351.00,-94.00,5,Electronics,Electronic Games,1849.00,1755.00,369.80
B-25930,2019-01-03,Monica,Punjab,Chandigarh,595.00,119.00,4,Furniture,Bookcases,2261.00,2380.00,565.25
B-25930,2019-01-03,Monica,Punjab,Chandigarh,151.00,29.00,5,Clothing,Hankerchief,726.00,755.00,145.20
B-25930,2019-01-03,Monica,Punjab,Chandigarh,58.00,17.00,2,Clothing,Hankerchief,99.00,116.00,49.50
B-25930,2019-01-03,Monica,Punjab,Chandigarh,202.00,89.00,9,Clothing,T-shirt,1728.99,1818.00,192.11
B-25931,2019-01-04,Sidharth,Maharashtra,Mumbai,73.00,-36.00,3,Furniture,Chairs,255.00,219.00,85.00
B-25932,2019-01-04,Bhutekar,Madhya Pradesh,Indore,71.00,-14.00,4,Furniture,Furnishings,298.00,284.00,74.50
B-25933,2019-01-04,Shikhar,Maharashtra,Mumbai,81.00,-44.00,3,Clothing,Stole,287.01,243.00,95.67
B-25933,2019-01-04,Shikhar,Maharashtra,Mumbai,412.00,-412.00,6,Clothing,Saree,2884.02,2472.00,480.67
B-25933,2019-01-04,Shikhar,Maharashtra,Mumbai,207.00,-100.00,2,Clothing,Saree,514.00,414.00,257.00
B-25934,2019-01-04,Rahul,Madhya Pradesh,Indore,105.00,33.00,6,Clothing,Saree,597.00,630.00,99.50
B-25935,2019-01-04,Sudhir,Nagaland,Kohima,162.00,20.00,3,Furniture,Chairs,465.99,486.00,155.33
B-25935,2019-01-04,Sudhir,Nagaland,Kohima,150.00,32.00,3,Clothing,Hankerchief,417.99,450.00,139.33
B-25935,2019-01-04,Sudhir,Nagaland,Kohima,1657.00,460.00,4,Furniture,Chairs,6168.00,6628.00,1542.00
B-25936,2019-01-05,Nikhil,Punjab,Chandigarh,61.00,25.00,4,Clothing,Saree,219.00,244.00,54.75
B-25937,2019-01-05,Ankit,Haryana,Chandigarh,1101.00,352.00,3,Furniture,Bookcases,2951.01,3303.00,983.67
B-25938,2019-01-05,Shikhar,Himachal Pradesh,Simla,61.00,1.00,2,Furniture,Furnishings,121.00,122.00,60.50
B-25938,2019-01-05,Shikhar,Himachal Pradesh,Simla,59.00,25.00,3,Clothing,Stole,152.01,177.00,50.67
B-25939,2019-01-05,Vineet,Sikkim,Gangtok,61.00,18.00,2,Electronics,Accessories,104.00,122.00,52.00
B-25939,2019-01-05,Vineet,Sikkim,Gangtok,136.00,41.00,3,Electronics,Accessories,366.99,408.00,122.33
B-25939,2019-01-05,Vineet,Sikkim,Gangtok,469.00,33.00,4,Electronics,Electronic Games,1843.00,1876.00,460.75
B-25940,2019-01-06,Vivek,Goa,Goa,55.00,4.00,2,Clothing,Stole,106.00,110.00,53.00
B-25940,2019-01-06,Vivek,Goa,Goa,13.00,3.00,2,Clothing,Hankerchief,23.00,26.00,11.50
B-25940,2019-01-06,Vivek,Goa,Goa,46.00,0.00,4,Clothing,Leggings,184.00,184.00,46.00
B-25941,2019-01-07,Jaideep,Nagaland,Kohima,177.00,41.00,4,Clothing,Shirt,667.00,708.00,166.75
B-25943,2019-01-09,Shardul,Gujarat,Ahmedabad,48.00,20.00,4,Clothing,Stole,172.00,192.00,43.00
B-25943,2019-01-09,Shardul,Gujarat,Ahmedabad,26.00,7.00,4,Clothing,Hankerchief,97.00,104.00,24.25
B-25943,2019-01-09,Shardul,Gujarat,Ahmedabad,149.00,15.00,3,Clothing,Saree,432.00,447.00,144.00
B-25943,2019-01-09,Shardul,Gujarat,Ahmedabad,1547.00,340.00,6,Electronics,Accessories,8941.98,9282.00,1490.33
B-25943,2019-01-09,Shardul,Gujarat,Ahmedabad,137.00,38.00,5,Clothing,Hankerchief,647.00,685.00,129.40
B-25944,2019-01-10,Syed,Maharashtra,Pune,169.00,38.00,3,Clothing,Saree,468.99,507.00,156.33
B-25945,2019-01-11,Mhatre,Madhya Pradesh,Indore,245.00,10.00,2,Furniture,Bookcases,480.00,490.00,240.00
B-25945,2019-01-11,Mhatre,Madhya Pradesh,Indore,60.00,3.00,3,Clothing,Saree,177.00,180.00,59.00
B-25945,2019-01-11,Mhatre,Madhya Pradesh,Indore,63.00,14.00,2,Clothing,Shirt,112.00,126.00,56.00
B-25945,2019-01-11,Mhatre,Madhya Pradesh,Indore,765.00,-36.00,3,Electronics,Electronic Games,2331.00,2295.00,777.00
B-25947,2019-01-13,Chetan,Gujarat,Ahmedabad,290.00,35.00,6,Clothing,Hankerchief,1705.02,1740.00,284.17
B-25947,2019-01-13,Chetan,Gujarat,Ahmedabad,207.00,33.00,2,Electronics,Accessories,381.00,414.00,190.50
B-25948,2019-01-13,Mukund,Maharashtra,Pune,152.00,23.00,3,Furniture,Furnishings,432.99,456.00,144.33
B-25949,2019-01-13,Shantanu,Maharashtra,Mumbai,24.00,11.00,3,Clothing,Hankerchief,60.99,72.00,20.33
B-25949,2019-01-13,Shantanu,Maharashtra,Mumbai,140.00,57.00,2,Clothing,Trousers,223.00,280.00,111.50
B-25949,2019-01-13,Shantanu,Maharashtra,Mumbai,151.00,9.00,3,Clothing,Hankerchief,444.00,453.00,148.00
B-25950,2019-01-13,Shruti,Madhya Pradesh,Indore,13.00,4.00,1,Clothing,Leggings,9.00,13.00,9.00
B-25950,2019-01-13,Shruti,Madhya Pradesh,Indore,54.00,27.00,2,Clothing,Stole,81.00,108.00,40.50
B-25950,2019-01-13,Shruti,Madhya Pradesh,Indore,644.00,167.00,2,Electronics,Printers,1121.00,1288.00,560.50
B-25950,2019-01-13,Shruti,Madhya Pradesh,Indore,261.00,13.00,6,Clothing,Shirt,1552.98,1566.00,258.83
B-25950,2019-01-13,Shruti,Madhya Pradesh,Indore,1622.00,95.00,5,Electronics,Printers,8015.00,8110.00,1603.00
B-25950,2019-01-13,Shruti,Madhya Pradesh,Indore,190.00,19.00,9,Furniture,Furnishings,1691.01,1710.00,187.89
B-25950,2019-01-13,Shruti,Madhya Pradesh,Indore,158.00,-29.00,10,Clothing,Hankerchief,1609.00,1580.00,160.90
B-25950,2019-01-13,Shruti,Madhya Pradesh,Indore,136.00,-33.00,5,Clothing,Saree,713.00,680.00,142.60
B-25950,2019-01-13,Shruti,Madhya Pradesh,Indore,133.00,5.00,5,Clothing,Stole,660.00,665.00,132.00
B-25951,2019-01-13,Jesal,West Bengal,Kolkata,102.00,13.00,2,Clothing,Stole,191.00,204.00,95.50
B-25951,2019-01-13,Jesal,West Bengal,Kolkata,50.00,14.00,1,Electronics,Electronic Games,36.00,50.00,36.00
B-25951,2019-01-13,Jesal,West Bengal,Kolkata,111.00,11.00,9,Clothing,Hankerchief,988.02,999.00,109.78
B-25951,2019-01-13,Jesal,West Bengal,Kolkata,120.00,23.00,5,Clothing,Stole,577.00,600.00,115.40
B-25951,2019-01-13,Jesal,West Bengal,Kolkata,40.00,18.00,1,Electronics,Accessories,22.00,40.00,22.00
B-25951,2019-01-13,Jesal,West Bengal,Kolkata,250.00,100.00,3,Clothing,Trousers,650.01,750.00,216.67
B-25951,2019-01-13,Jesal,West Bengal,Kolkata,89.00,29.00,2,Clothing,Stole,149.00,178.00,74.50
B-25951,2019-01-13,Jesal,West Bengal,Kolkata,30.00,5.00,2,Clothing,Kurti,55.00,60.00,27.50
B-25951,2019-01-13,Jesal,West Bengal,Kolkata,248.00,105.00,2,Electronics,Phones,391.00,496.00,195.50
B-25951,2019-01-13,Jesal,West Bengal,Kolkata,742.00,198.00,2,Furniture,Bookcases,1286.00,1484.00,643.00
B-25952,2019-01-13,Priyanka,Madhya Pradesh,Indore,14.00,0.00,4,Clothing,Hankerchief,56.00,56.00,14.00
B-25952,2019-01-13,Priyanka,Madhya Pradesh,Indore,87.00,32.00,9,Clothing,Skirt,750.96,783.00,83.44
B-25952,2019-01-13,Priyanka,Madhya Pradesh,Indore,935.00,114.00,4,Electronics,Electronic Games,3626.00,3740.00,906.50
B-25952,2019-01-13,Priyanka,Madhya Pradesh,Indore,173.00,69.00,3,Furniture,Chairs,450.00,519.00,150.00
B-25952,2019-01-13,Priyanka,Madhya Pradesh,Indore,352.00,18.00,5,Clothing,Trousers,1742.00,1760.00,348.40
B-25952,2019-01-13,Priyanka,Madhya Pradesh,Indore,147.00,48.00,3,Clothing,Saree,393.00,441.00,131.00
B-25952,2019-01-13,Priyanka,Madhya Pradesh,Indore,44.00,14.00,3,Clothing,Hankerchief,117.99,132.00,39.33
B-25954,2019-01-14,Trupti,Gujarat,Ahmedabad,891.00,0.00,5,Clothing,Saree,4455.00,4455.00,891.00
B-25954,2019-01-14,Trupti,Gujarat,Ahmedabad,146.00,66.00,1,Electronics,Phones,80.00,146.00,80.00
B-25954,2019-01-14,Trupti,Gujarat,Ahmedabad,44.00,10.00,3,Clothing,Stole,122.01,132.00,40.67
B-25954,2019-01-14,Trupti,Gujarat,Ahmedabad,27.00,0.00,2,Clothing,Leggings,54.00,54.00,27.00
B-25954,2019-01-14,Trupti,Gujarat,Ahmedabad,48.00,11.00,2,Clothing,Shirt,85.00,96.00,42.50
B-25954,2019-01-14,Trupti,Gujarat,Ahmedabad,189.00,60.00,4,Furniture,Furnishings,696.00,756.00,174.00
B-25954,2019-01-14,Trupti,Gujarat,Ahmedabad,524.00,-25.00,2,Electronics,Electronic Games,1073.00,1048.00,536.50
B-25954,2019-01-14,Trupti,Gujarat,Ahmedabad,148.00,9.00,1,Electronics,Electronic Games,139.00,148.00,139.00
B-25955,2019-01-16,Soumya,Maharashtra,Pune,1716.00,309.00,7,Electronics,Accessories,11703.02,12012.00,1671.86
B-25955,2019-01-16,Soumya,Maharashtra,Pune,45.00,8.00,4,Clothing,Skirt,172.00,180.00,43.00
B-25955,2019-01-16,Soumya,Maharashtra,Pune,39.00,2.00,2,Clothing,Saree,76.00,78.00,38.00
B-25955,2019-01-16,Soumya,Maharashtra,Pune,110.00,20.00,5,Clothing,Stole,530.00,550.00,106.00
B-25955,2019-01-16,Soumya,Maharashtra,Pune,54.00,14.00,3,Clothing,T-shirt,147.99,162.00,49.33
B-25955,2019-01-16,Soumya,Maharashtra,Pune,954.00,95.00,3,Electronics,Printers,2766.99,2862.00,922.33
B-25955,2019-01-16,Soumya,Maharashtra,Pune,2927.00,146.00,8,Furniture,Bookcases,23270.00,23416.00,2908.75
B-25955,2019-01-16,Soumya,Maharashtra,Pune,294.00,62.00,9,Clothing,T-shirt,2583.99,2646.00,287.11
B-25955,2019-01-16,Soumya,Maharashtra,Pune,200.00,13.00,5,Electronics,Phones,987.00,1000.00,197.40
B-25956,2019-01-17,Shreya,Maharashtra,Mumbai,89.00,-37.00,4,Clothing,Shirt,393.00,356.00,98.25
B-25956,2019-01-17,Shreya,Maharashtra,Mumbai,59.00,10.00,2,Clothing,Hankerchief,108.00,118.00,54.00
B-25956,2019-01-17,Shreya,Maharashtra,Mumbai,33.00,10.00,3,Clothing,Hankerchief,89.01,99.00,29.67
B-25956,2019-01-17,Shreya,Maharashtra,Mumbai,474.00,56.00,4,Electronics,Phones,1840.00,1896.00,460.00
B-25956,2019-01-17,Shreya,Maharashtra,Mumbai,140.00,28.00,2,Electronics,Phones,252.00,280.00,126.00
B-25957,2019-01-18,Mahima,Madhya Pradesh,Indore,147.00,73.00,3,Clothing,Stole,368.01,441.00,122.67
B-25957,2019-01-18,Mahima,Madhya Pradesh,Indore,16.00,2.00,1,Clothing,Saree,14.00,16.00,14.00
B-25957,2019-01-18,Mahima,Madhya Pradesh,Indore,1157.00,-13.00,9,Furniture,Bookcases,10425.96,10413.00,1158.44
B-25958,2019-01-18,Aparajita,West Bengal,Kolkata,105.00,25.00,2,Clothing,Hankerchief,185.00,210.00,92.50
B-25958,2019-01-18,Aparajita,West Bengal,Kolkata,360.00,32.00,3,Clothing,Saree,1047.99,1080.00,349.33
B-25959,2019-01-18,Muskan,Madhya Pradesh,Indore,252.00,56.00,2,Electronics,Phones,448.00,504.00,224.00
B-25959,2019-01-18,Muskan,Madhya Pradesh,Indore,681.00,259.00,4,Furniture,Chairs,2465.00,2724.00,616.25
B-25959,2019-01-18,Muskan,Madhya Pradesh,Indore,32.00,2.00,2,Clothing,Kurti,62.00,64.00,31.00
B-25959,2019-01-18,Muskan,Madhya Pradesh,Indore,132.00,49.00,3,Clothing,Shirt,347.01,396.00,115.67
B-25959,2019-01-18,Muskan,Madhya Pradesh,Indore,637.00,212.00,8,Electronics,Phones,4884.00,5096.00,610.50
B-25959,2019-01-18,Muskan,Madhya Pradesh,Indore,429.00,17.00,3,Furniture,Chairs,1269.99,1287.00,423.33
B-25959,2019-01-18,Muskan,Madhya Pradesh,Indore,82.00,24.00,6,Clothing,Hankerchief,468.00,492.00,78.00
B-25959,2019-01-18,Muskan,Madhya Pradesh,Indore,23.00,8.00,2,Clothing,Hankerchief,38.00,46.00,19.00
B-25961,2019-01-18,Surbhi,Gujarat,Ahmedabad,34.00,-12.00,5,Clothing,Leggings,182.00,170.00,36.40
B-25961,2019-01-18,Surbhi,Gujarat,Ahmedabad,366.00,84.00,3,Furniture,Bookcases,1014.00,1098.00,338.00
B-25961,2019-01-18,Surbhi,Gujarat,Ahmedabad,26.00,3.00,3,Clothing,Skirt,75.00,78.00,25.00
B-25961,2019-01-18,Surbhi,Gujarat,Ahmedabad,446.00,53.00,3,Electronics,Printers,1284.99,1338.00,428.33
B-25961,2019-01-18,Surbhi,Gujarat,Ahmedabad,48.00,16.00,3,Clothing,Shirt,128.01,144.00,42.67
B-25961,2019-01-18,Surbhi,Gujarat,Ahmedabad,34.00,10.00,3,Clothing,Skirt,92.01,102.00,30.67
B-25962,2019-01-19,Tejeswini,Maharashtra,Pune,260.00,68.00,2,Electronics,Printers,452.00,520.00,226.00
B-25962,2019-01-19,Tejeswini,Maharashtra,Pune,312.00,62.00,1,Electronics,Electronic Games,250.00,312.00,250.00
B-25962,2019-01-19,Tejeswini,Maharashtra,Pune,544.00,-152.00,3,Furniture,Bookcases,1784.01,1632.00,594.67
B-25963,2019-01-19,Pratiksha,Maharashtra,Mumbai,53.00,8.00,3,Furniture,Furnishings,150.99,159.00,50.33
B-25964,2019-01-20,Oshin,Madhya Pradesh,Indore,199.00,0.00,4,Clothing,Stole,796.00,796.00,199.00
B-25964,2019-01-20,Oshin,Madhya Pradesh,Indore,89.00,6.00,5,Clothing,Saree,439.00,445.00,87.80
B-25964,2019-01-20,Oshin,Madhya Pradesh,Indore,1270.00,546.00,11,Electronics,Electronic Games,13423.96,13970.00,1220.36
B-25964,2019-01-20,Oshin,Madhya Pradesh,Indore,346.00,108.00,3,Furniture,Chairs,930.00,1038.00,310.00
B-25965,2019-01-21,Saloni,West Bengal,Kolkata,17.00,7.00,3,Clothing,Hankerchief,44.01,51.00,14.67
B-25966,2019-01-21,Soumya,Rajasthan,Udaipur,510.00,234.00,6,Electronics,Electronic Games,2826.00,3060.00,471.00
B-25967,2019-01-21,Komal,Uttar Pradesh,Allahabad,17.00,2.00,2,Clothing,Skirt,32.00,34.00,16.00
B-25967,2019-01-21,Komal,Uttar Pradesh,Allahabad,119.00,-24.00,4,Furniture,Furnishings,500.00,476.00,125.00
B-25967,2019-01-21,Komal,Uttar Pradesh,Allahabad,229.00,59.00,9,Clothing,Saree,2001.96,2061.00,222.44
B-25968,2019-01-21,Paromita,Punjab,Amritsar,811.00,154.00,7,Electronics,Accessories,5523.00,5677.00,789.00
B-25969,2019-01-21,Shreyshi,Gujarat,Surat,720.00,43.00,2,Electronics,Printers,1397.00,1440.00,698.50
B-25969,2019-01-21,Shreyshi,Gujarat,Surat,2452.00,191.00,7,Furniture,Bookcases,16972.97,17164.00,2424.71
B-25969,2019-01-21,Shreyshi,Gujarat,Surat,171.00,17.00,6,Clothing,T-shirt,1009.02,1026.00,168.17
B-25970,2019-01-22,Rhea,Maharashtra,Mumbai,203.00,84.00,2,Electronics,Printers,322.00,406.00,161.00
B-25970,2019-01-22,Rhea,Maharashtra,Mumbai,742.00,198.00,2,Furniture,Bookcases,1286.00,1484.00,643.00
B-25970,2019-01-22,Rhea,Maharashtra,Mumbai,111.00,9.00,4,Clothing,Stole,435.00,444.00,108.75
B-25970,2019-01-22,Rhea,Maharashtra,Mumbai,365.00,107.00,3,Electronics,Phones,987.99,1095.00,329.33
B-25971,2019-01-22,Mitali,Madhya Pradesh,Indore,244.00,83.00,2,Furniture,Bookcases,405.00,488.00,202.50
B-25972,2019-01-23,Jesslyn,Rajasthan,Udaipur,115.00,47.00,2,Electronics,Accessories,183.00,230.00,91.50
B-25973,2019-01-24,Seema,Uttar Pradesh,Allahabad,571.00,108.00,12,Clothing,Stole,6744.00,6852.00,562.00
B-25973,2019-01-24,Seema,Uttar Pradesh,Allahabad,398.00,111.00,8,Clothing,Hankerchief,3073.04,3184.00,384.13
B-25973,2019-01-24,Seema,Uttar Pradesh,Allahabad,79.00,39.00,2,Clothing,Shirt,119.00,158.00,59.50
B-25973,2019-01-24,Seema,Uttar Pradesh,Allahabad,39.00,14.00,5,Clothing,Leggings,181.00,195.00,36.20
B-25973,2019-01-24,Seema,Uttar Pradesh,Allahabad,4141.00,1698.00,13,Electronics,Printers,52134.94,53833.00,4010.38
B-25974,2019-01-25,Manisha,Rajasthan,Udaipur,662.00,240.00,2,Furniture,Bookcases,1084.00,1324.00,542.00
B-25975,2019-01-25,Priyanka,Uttar Pradesh,Allahabad,29.00,2.00,3,Clothing,Skirt,84.99,87.00,28.33
B-25976,2019-01-25,Piyam,Punjab,Amritsar,193.00,8.00,4,Clothing,T-shirt,764.00,772.00,191.00
B-25977,2019-01-27,Aayushi,Gujarat,Surat,27.00,1.00,1,Clothing,Stole,26.00,27.00,26.00
B-25977,2019-01-27,Aayushi,Gujarat,Surat,74.00,29.00,3,Clothing,Stole,192.99,222.00,64.33
B-25977,2019-01-27,Aayushi,Gujarat,Surat,180.00,54.00,4,Clothing,T-shirt,666.00,720.00,166.50
B-25978,2019-01-27,Parin,Maharashtra,Mumbai,1063.00,-175.00,4,Electronics,Electronic Games,4427.00,4252.00,1106.75
B-25978,2019-01-27,Parin,Maharashtra,Mumbai,341.00,160.00,7,Clothing,Stole,2226.98,2387.00,318.14
B-25979,2019-01-27,Shivangi,Madhya Pradesh,Indore,560.00,44.00,3,Clothing,Saree,1635.99,1680.00,545.33
B-25979,2019-01-27,Shivangi,Madhya Pradesh,Indore,57.00,27.00,2,Clothing,Shirt,87.00,114.00,43.50
B-25979,2019-01-27,Shivangi,Madhya Pradesh,Indore,284.00,45.00,2,Furniture,Bookcases,523.00,568.00,261.50
B-25979,2019-01-27,Shivangi,Madhya Pradesh,Indore,12.00,1.00,2,Clothing,Hankerchief,23.00,24.00,11.50
B-25979,2019-01-27,Shivangi,Madhya Pradesh,Indore,82.00,27.00,3,Clothing,Kurti,219.00,246.00,73.00
B-25980,2019-01-27,Shweta,Rajasthan,Udaipur,22.00,11.00,3,Clothing,Kurti,54.99,66.00,18.33
B-25981,2019-01-28,Amruta,Delhi,Delhi,42.00,13.00,3,Clothing,Leggings,113.01,126.00,37.67
B-25981,2019-01-28,Amruta,Delhi,Delhi,54.00,12.00,3,Clothing,Saree,150.00,162.00,50.00
B-25981,2019-01-28,Amruta,Delhi,Delhi,62.00,8.00,2,Clothing,T-shirt,116.00,124.00,58.00
B-25981,2019-01-28,Amruta,Delhi,Delhi,245.00,91.00,2,Furniture,Bookcases,399.00,490.00,199.50
B-25981,2019-01-28,Amruta,Delhi,Delhi,867.00,251.00,5,Electronics,Phones,4084.00,4335.00,816.80
B-25981,2019-01-28,Amruta,Delhi,Delhi,48.00,2.00,3,Clothing,Stole,141.99,144.00,47.33
B-25982,2019-01-29,Hemangi,Delhi,Delhi,13.00,3.00,1,Clothing,Leggings,10.00,13.00,10.00
B-25983,2019-01-30,Atul,Delhi,Delhi,230.00,5.00,2,Clothing,Saree,455.00,460.00,227.50
B-25983,2019-01-30,Atul,Delhi,Delhi,32.00,-12.00,1,Furniture,Chairs,44.00,32.00,44.00
B-25983,2019-01-30,Atul,Delhi,Delhi,161.00,-229.00,8,Furniture,Furnishings,1517.04,1288.00,189.63
B-25983,2019-01-30,Atul,Delhi,Delhi,50.00,-4.00,6,Clothing,T-shirt,304.02,300.00,50.67
B-25983,2019-01-30,Atul,Delhi,Delhi,561.00,118.00,5,Furniture,Bookcases,2687.00,2805.00,537.40
B-25984,2019-01-30,Kajal,Delhi,Delhi,304.00,97.00,6,Clothing,Stole,1726.98,1824.00,287.83
B-25985,2019-01-31,Ginny,Madhya Pradesh,Indore,197.00,20.00,4,Clothing,Kurti,768.00,788.00,192.00
B-25985,2019-01-31,Ginny,Madhya Pradesh,Indore,108.00,26.00,4,Clothing,Shirt,406.00,432.00,101.50
B-25985,2019-01-31,Ginny,Madhya Pradesh,Indore,32.00,8.00,5,Clothing,Hankerchief,152.00,160.00,30.40
B-25985,2019-01-31,Ginny,Madhya Pradesh,Indore,44.00,11.00,4,Clothing,Stole,165.00,176.00,41.25
B-25986,2019-01-31,Shweta,Rajasthan,Udaipur,749.00,307.00,7,Furniture,Furnishings,4935.98,5243.00,705.14
B-25986,2019-01-31,Shweta,Rajasthan,Udaipur,71.00,4.00,5,Clothing,Leggings,351.00,355.00,70.20
B-25986,2019-01-31,Shweta,Rajasthan,Udaipur,487.00,-23.00,3,Electronics,Printers,1484.01,1461.00,494.67
B-25986,2019-01-31,Shweta,Rajasthan,Udaipur,918.00,22.00,9,Electronics,Electronic Games,8240.04,8262.00,915.56
B-25987,2019-01-31,Manjiri,Delhi,Delhi,299.00,0.00,6,Clothing,Stole,1794.00,1794.00,299.00
B-25987,2019-01-31,Manjiri,Delhi,Delhi,88.00,11.00,7,Clothing,Hankerchief,605.01,616.00,86.43
B-25988,2019-01-31,Nirja,Delhi,Delhi,79.00,24.00,9,Clothing,Skirt,686.97,711.00,76.33
